# The Wright-Fisher run m1_N1000: memory one (16 strategies), N = 1000, beta = 100, mu = 1e-2, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e7 generations, the second half of each sampled; the run the paper draws in Figures 4 and 5 (rows a-c) and SI Figure 2 i-p.
# Source (not deposited): DiskM1WF/Data/mw1_e4.tsv (the Cannon kit mw, sf1.f / prod1); atoms: DiskM1WF/Data/m1_atoms_512.npz (the exact eps -> 0 classification of the 16 strategies at the 512 games).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 16)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-one index 0..15: bit j = 1 means C after the outcome j = 0..3 for CC, CD, DC, DD;
#                ALLD 0, Grim 1, TFT 5, WSLS 9, ALLC 15)
#   split        1 where the ten replicates split between two basins (some atom's share has a
#                between-replicate s.d. above 0.05, measured from the per-replicate abundances), else 0
#   split_sd     that largest between-replicate s.d. (0 where split = 0)
ipt,isl,seed1,u,v,emax,pay,E,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top,split,split_sd
253,762,10007611,3.8935546875,0.4765625,2.68505859375,1.604272469,0.5974813633,10,0.57797429226,0.0,0.0,0.42202570774,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.42202570774,0,1,2.5071092856827364,0.51496900504,11,0,0.0
254,765,10007641,-3.205078125,2.2880859375,1.0,0.3338020746,0.3338020746,10,0.2681146063,0.03633691858,0.0,0.59328793386,0.0,0.10226054126,0.0,9,3,0,2,0,2,0,0.03633691858,0.10226054126,0.6955484751200001,1,1,2.511188163572255,0.58371208066,5,0,0.0
255,768,10007671,0.8212890625,-3.8671875,1.0,0.9788025113,0.9788025113,10,0.0069363743,0.0,0.0,0.02452629934,0.0006317372,0.0,0.96790558916,11,0,0,2,1,0,2,0.96853732636,0.96853732636,0.9924318885,7,7,2.1124767659877395,0.53216923538,15,0,0.0
256,771,10007701,2.0146484375,3.4189453125,3.216796875,2.232390824,0.6939794183,10,0.98798685362,0.0,0.0,0.01201314638,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01201314638,0,0,1.9002385192817042,0.69718868938,2,0,0.0
257,774,10007731,-3.8095703125,-1.1650390625,1.0,-0.0164137111,-0.0164137111,10,0.00380475102,0.0,0.00189368432,0.01988545366,0.0019057705,0.9725103405,0.0,6,0,3,2,3,2,0,0.0019057705,0.97630979532,0.99239579416,3,3,1.139525861050909,0.93595908968,1,0,0.0
258,777,10007761,3.609375,-1.720703125,1.4443359375,1.237910577,0.8570793987,10,0.25712374,0.0,0.0,0.63423670718,0.0,0.10863955282,0.0,12,0,0,2,0,2,0,0.0,0.10863955282,0.7428762600000001,1,1,2.738170839652016,0.56783393364,13,0,0.0
259,780,10007791,-1.5048828125,3.7216796875,1.6083984375,1.063105295,0.6609713553,10,0.4885974237,0.0,0.0,0.3392413425,0.0,0.1721612338,0.0,12,0,0,2,0,2,0,0.0,0.1721612338,0.5114025763,0,1,4.992139806393878,0.25016323194,13,0,0.0
260,783,10007821,-1.4091796875,-3.775390625,1.0,0.9685558933,0.9685558933,10,0.00379282136,0.0,0.00315011044,0.02354305176,0.00063133164,0.0,0.9688826848,6,0,5,2,1,0,2,0.9695140164399999,0.9726641268799999,0.99242573656,7,7,2.016397902234541,0.599082306,7,0,0.0
261,786,10007851,3.603515625,1.8388671875,3.22119140625,2.630646061,0.8166686573,10,0.9885925498,0.0,0.0,0.0114074502,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.0114074502,0,0,2.3099337994287055,0.60431279684,11,0,0.0
262,789,10007881,-3.9140625,1.08203125,1.0,-0.0073234367,-0.0073234367,10,0.0057101051,0.00190606094,0.0,0.01730761942,0.0,0.97507621454,0.0,9,3,0,2,0,2,0,0.00190606094,0.97507621454,0.9923838339600001,3,3,1.8348940080943037,0.67388339818,1,0,0.0
263,792,10007911,2.1630859375,-3.4560546875,1.0,0.9870574943,0.9870574943,10,0.00694909546,0.00063302246,0.0,0.03427839458,0.0,0.0,0.9581394875,11,1,0,2,0,0,2,0.95877250996,0.9581394875,0.99241788208,7,7,2.0211245698166853,0.6116645391,15,0,0.0
264,795,10007941,0.7421875,4.025390625,2.8837890625,1.003966062,0.3481412963,10,0.5647094376,0.0,0.0,0.4352905624,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.4352905624,0,1,2.735763955978495,0.51045764458,2,0,0.0
265,798,10007971,-3.2783203125,-2.4765625,1.0,-0.0213822979,-0.0213822979,10,0.00381127866,0.0,0.00189252896,0.02201384764,0.00190896434,0.9703733804,0.0,6,0,3,2,3,2,0,0.00190896434,0.9741748737,0.99238722804,3,3,1.8099714971694312,0.68697059578,1,0,0.0
266,801,10008001,4.1064453125,-0.3896484375,2.3583984375,2.015019364,0.8544015856,10,0.5500905361,0.0,0.0,0.43781848084,0.0,0.01209098306,0.0,12,0,0,2,0,2,0,0.0,0.01209098306,0.44990946390000003,0,1,3.0534027047830032,0.42755942618,13,0,0.0
267,804,10008031,-2.775390625,3.0732421875,1.0,0.5634807093,0.5634807093,10,0.29264779582,0.03985584372,0.0,0.5839741403,0.0,0.08352222016,0.0,9,3,0,2,0,2,0,0.03985584372,0.08352222016,0.66749636046,1,1,2.7926704869171206,0.5759957143,5,0,0.0
268,807,10008061,-0.0302734375,-4.1572265625,1.0,0.9731928706,0.9731928706,10,0.00504992944,0.0,0.0018870286,0.02371929966,0.00063149,0.0,0.9687122523,8,0,3,2,1,0,2,0.9693437423,0.9712307709,0.99243155196,7,7,2.1223033157853815,0.51349505902,15,0,0.0
269,810,10008091,2.8408203125,3.056640625,3.44873046875,2.720142458,0.7887373289,10,0.98893580598,0.0,0.0,0.01106419402,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01106419402,0,0,2.62301418286466,0.52182282508,2,0,0.0
270,813,10008121,-4.17578125,-0.3359375,1.0,-0.01526705585,-0.01526705585,10,0.00506728838,0.0,0.00063365676,0.01711361348,0.00190343056,0.97528201082,0.0,8,0,1,2,3,2,0,0.00190343056,0.97781909814,0.9923956243,3,3,1.8035438320450143,0.68604102342,1,0,0.0
271,816,10008151,3.3193359375,-2.5830078125,1.0,0.9978279385,0.9978279385,10,0.0070007795,0.00063473344,0.0,0.03581513804,0.0,0.0,0.95654934902,11,1,0,2,0,0,2,0.95718408246,0.95654934902,0.99236448706,7,7,1.779118050549662,0.70623551154,15,0,0.0
272,819,10008181,-0.705078125,4.162109375,2.228515625,1.423223833,0.6386420703,10,0.52113662518,0.0,0.0,0.28123404822,0.0,0.1976293266,0.0,12,0,0,2,0,2,0,0.0,0.1976293266,0.47886337481999997,0,1,4.533664643748698,0.27221362176,13,0,0.0
273,822,10008211,-2.30078125,-3.5595703125,1.0,0.964909426,0.964909426,10,0.00380199014,0.0,0.00315335168,0.02372367082,0.00063293138,0.0,0.96868805598,6,0,5,2,1,0,2,0.9693209873599999,0.9724743390399999,0.9924117268,7,7,2.1300638640618406,0.48592425192,15,0,0.0
274,825,10008241,4.1162109375,1.0751953125,3.095703125,2.316588949,0.7483240012,10,0.97808098926,0.0,0.0,0.02191901074,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.02191901074,0,0,1.5857026817394992,0.7864271544,11,0,0.0
275,828,10008271,-3.7763671875,1.99609375,1.0,0.1873583392,0.1873583392,10,0.23236526784,0.04307351998,0.0,0.56736753908,0.0,0.1571936731,0.0,9,3,0,2,0,2,0,0.04307351998,0.1571936731,0.72456121218,1,1,2.610313340785597,0.5643432691,5,0,0.0
276,831,10008301,1.4423828125,-4.0380859375,1.0,0.980885035,0.980885035,10,0.00693884278,0.0006327167,0.0,0.0252352385,0.0,0.0,0.96719320202,11,1,0,2,0,0,2,0.96782591872,0.96719320202,0.99242844052,7,7,1.5246073028774116,0.79005971474,15,0,0.0
277,834,10008331,1.6708984375,3.966796875,3.31884765625,2.007695866,0.6049376392,10,0.96835722354,0.0,0.0,0.03164277646,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.03164277646,0,0,1.5051093245231824,0.80834212598,2,0,0.0
278,837,10008361,-3.9267578125,-1.8037109375,1.0,-0.02129724677,-0.02129724677,10,0.00380707464,0.0,0.00189490828,0.02271706306,0.0019059558,0.96967499822,0.0,6,0,3,2,3,2,0,0.0019059558,0.9734758623,0.99239206128,3,3,1.8042125959510409,0.68960648344,1,0,0.0
279,840,10008391,4.1298828125,-1.328125,1.90087890625,1.532941446,0.8064382433,10,0.36308873186,0.0,0.0,0.52110658924,0.0,0.1158046789,0.0,12,0,0,2,0,2,0,0.0,0.1158046789,0.63691126814,1,1,3.2988231588997867,0.47986845926,13,0,0.0
280,843,10008421,-2.15625,3.783203125,1.3134765625,0.8581823372,0.6533670731,10,0.40805908254,0.0,0.0,0.43031077196,0.0,0.1616301455,0.0,12,0,0,2,0,2,0,0.0,0.1616301455,0.59194091746,1,1,5.072272627063323,0.30189204232,5,0,0.0
281,846,10008451,-0.9697265625,-4.263671875,1.0,0.9680356248,0.9680356248,10,0.00442100714,0.0,0.00251696696,0.02272111662,0.00063166854,0.0,0.96970924074,7,0,4,2,1,0,2,0.9703409092799999,0.97285787624,0.99243035736,7,7,2.0959854852253184,0.54261102722,15,0,0.0
282,849,10008481,3.6083984375,2.498046875,3.55322265625,2.972273595,0.8365008001,10,0.98727943238,0.0,0.0,0.01272056762,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01272056762,0,0,2.8824491480777414,0.4823004885,11,0,0.0
283,852,10008511,-4.365234375,0.59765625,1.0,-0.01177206048,-0.01177206048,10,0.00570507978,0.00126956972,0.0,0.01697687748,0.00063449324,0.97541397978,0.0,9,2,0,2,1,2,0,0.00190406296,0.97604847302,0.99239085726,3,3,1.832369179657492,0.67462456392,1,0,0.0
284,855,10008541,2.826171875,-3.4033203125,1.0,0.990755235,0.990755235,10,0.00695382172,0.00063326756,0.0,0.03552995788,0.0,0.0,0.95688295284,11,1,0,2,0,0,2,0.9575162204000001,0.95688295284,0.99241291072,7,7,2.0228984181660334,0.61239429386,15,0,0.0
285,858,10008571,0.2158203125,4.435546875,2.82568359375,0.7705959198,0.272711326,10,0.4093720864,0.0,0.0,0.5906279136,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.5906279136,1,1,3.0494995713575017,0.42328059838,0,0,0.0
286,861,10008601,-3.1669921875,-3.1376953125,1.0,0.9629551549,0.9629551549,10,0.0157265157,0.0,0.00190213156,0.01144924376,0.96965924728,0.0012628617,0.0,6,0,3,2,3,2,0,0.96965924728,0.9728242405399999,0.01271210546,6,6,2.0192532450034317,0.59731658762,7,0,0.0
287,864,10008631,4.47265625,0.1748046875,2.82373046875,1.476528065,0.5228997885,10,0.36588261442,0.0,0.0,0.63411738558,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.63411738558,1,1,2.5855385195567955,0.54471544428,15,0,0.0
288,867,10008661,-3.4296875,2.9033203125,1.0,0.3855522663,0.3855522663,10,0.2846698576,0.02332891508,0.0,0.62510754656,0.0,0.06689368076,0.0,9,3,0,2,0,2,0,0.02332891508,0.06689368076,0.69200122732,1,1,2.3051681908758703,0.60788669932,5,0,0.0
289,870,10008691,0.5693359375,-4.474609375,1.0,0.9746059769,0.9746059769,10,0.00693621026,0.0,0.0,0.02330581146,0.00063148948,0.0,0.9691264888,11,0,0,2,1,0,2,0.96975797828,0.96975797828,0.99243230026,7,7,2.109170964827867,0.53060800706,15,0,0.0
290,873,10008721,2.61328125,3.69921875,3.65625,2.732722135,0.7474111822,10,0.98664148336,0.0,0.0,0.01335851664,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01335851664,0,0,2.2235762916169985,0.6135538086,2,0,0.0
291,876,10008751,-4.4423828125,-0.9658203125,1.0,-0.01864910366,-0.01864910366,10,0.00443755624,0.0,0.00126226998,0.01752038256,0.00190444244,0.97487534878,0.0,7,0,2,2,3,2,0,0.00190444244,0.9780420612,0.99239573134,3,3,1.2998719075965188,0.87081560716,1,0,0.0
292,879,10008781,3.9443359375,-2.2978515625,1.3232421875,1.168977844,0.8834194184,10,0.21268510244,0.0,0.0,0.69939156088,0.0,0.08792333668,0.0,12,0,0,2,0,2,0,0.0,0.08792333668,0.78731489756,1,1,2.5203042422926267,0.59926747092,13,0,0.0
293,882,10008811,-1.361328125,4.3759765625,2.00732421875,1.289427831,0.6423615173,10,0.49338351238,0.0,0.0,0.31822403978,0.0,0.18839244784,0.0,12,0,0,2,0,2,0,0.0,0.18839244784,0.50661648762,0,1,4.54920305193549,0.27573560644,13,0,0.0
294,885,10008841,-1.9599609375,-4.162109375,1.0,0.9636699993,0.9636699993,10,0.00379381576,0.0,0.00315070238,0.02267316112,0.0006321329,0.0,0.96975018784,6,0,5,2,1,0,2,0.97038232074,0.97353302312,0.99242334896,7,7,2.114374660405081,0.52010525216,15,0,0.0
295,888,10008871,4.2734375,1.7529296875,3.51318359375,2.762622438,0.7863586871,10,0.98906339224,0.0,0.0,0.01093660776,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01093660776,0,0,2.050972521357665,0.66325216194,11,0,0.0
296,891,10008901,-4.3525390625,1.6005859375,1.0,-0.00694915186,-0.00694915186,10,0.00570992192,0.00190535672,0.0,0.01696864772,0.0,0.97541607364,0.0,9,3,0,2,0,2,0,0.00190535672,0.97541607364,0.99238472136,3,3,1.843422191795384,0.67019395396,1,0,0.0
297,894,10008931,2.13671875,-4.1376953125,1.0,0.9837708931,0.9837708931,10,0.00694568004,0.00063257958,0.0,0.02850103862,0.0,0.0,0.96392070176,11,1,0,2,0,0,2,0.96455328134,0.96392070176,0.99242174038,7,7,1.997809633431129,0.615287974,15,0,0.0
298,897,10008961,1.2236328125,4.5107421875,3.3671875,1.432868925,0.4255387991,10,0.67264385688,0.0,0.0,0.32735614312,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.32735614312,0,1,2.3963622023731657,0.59141452572,2,0,0.0
299,900,10008991,-3.96484375,-2.509765625,1.0,-0.02479489587,-0.02479489587,10,0.0038094796,0.0,0.00189257908,0.02132705666,0.0019072813,0.97106360336,0.0,6,0,3,2,3,2,0,0.0019072813,0.97486346374,0.99239066002,3,3,1.8072170298585815,0.68754759298,1,0,0.0
300,903,10009021,4.6376953125,-0.8310546875,2.4033203125,2.030272224,0.8447780403,10,0.54116984278,0.0,0.0,0.43810486162,0.0,0.0207252956,0.0,12,0,0,2,0,2,0,0.0,0.0207252956,0.45883015722,0,1,3.1284336905833108,0.42703347292,13,0,0.0
301,906,10009051,-2.869140625,3.7607421875,1.0,0.6959250924,0.6959250924,10,0.3292320985,0.01978705832,0.0,0.55344395204,0.0,0.09753689114,0.0,9,3,0,2,0,2,0,0.01978705832,0.09753689114,0.6509808431799999,1,1,2.97036505597504,0.54176898842,5,0,0.0
302,909,10009081,-0.42578125,-4.7294921875,1.0,0.9684802583,0.9684802583,10,0.00504970368,0.0,0.00188676356,0.02226611744,0.0006316138,0.0,0.97016580152,8,0,3,2,1,0,2,0.97079741532,0.97268417888,0.9924319189599999,7,7,2.100530811698696,0.53610512754,15,0,0.0
303,912,10009111,3.5234375,3.212890625,3.8681640625,3.195246667,0.8260370075,10,0.98775512154,0.0,0.0,0.01224487846,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01224487846,0,0,3.1297050463464813,0.4025441589,2,0,0.0
304,915,10009141,-4.787109375,0.0107421875,1.0,-0.01654377592,-0.01654377592,10,0.005700519,0.0012693196,0.0,0.01666673924,0.00063380566,0.9757296165,0.0,9,2,0,2,1,2,0,0.0019031252600000001,0.97636342216,0.99239635574,3,3,1.8208150988945404,0.67896255048,1,0,0.0
305,918,10009171,3.5361328125,-3.2548828125,1.0,0.9953916183,0.9953916183,10,0.00696435888,0.00063353226,0.0,0.03475333132,0.0,0.0,0.95764877754,11,1,0,2,0,0,2,0.9582823098,0.95764877754,0.99240210886,7,7,1.8366599150390972,0.68535434422,15,0,0.0
306,921,10009201,-0.4111328125,4.8076171875,2.6982421875,1.705470057,0.6320670787,10,0.52660141288,0.0,0.0,0.27971456222,0.0,0.1936840249,0.0,12,0,0,3,0,1,0,0.0,0.1936840249,0.47339858712000005,0,3,4.472934684676748,0.27092200454,13,0,0.0
307,924,10009231,-2.95703125,-3.837890625,1.0,0.9603296406,0.9603296406,10,0.01534588934,0.0,0.00189823884,0.01125445506,0.97024101624,0.00126040052,0.0,6,0,3,2,3,2,0,0.97024101624,0.9733996556,0.01251485558,6,6,2.1260918873657295,0.48726477036,15,0,0.0
308,927,10009261,4.7919921875,0.8359375,3.31396484375,1.94349333,0.586455627,10,0.67485233588,0.0,0.0,0.32514766412,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.32514766412,0,1,2.2165333587592864,0.61287387128,11,0,0.0
309,930,10009291,-4.1142578125,2.630859375,1.0,0.2092363312,0.2092363312,10,0.2598531316,0.01528217704,0.0,0.58203658712,0.0,0.14282810424,0.0,9,3,0,2,0,2,0,0.01528217704,0.14282810424,0.72486469136,1,1,2.4446769816370804,0.57805681774,5,0,0.0
310,933,10009321,1.26171875,-4.73828125,1.0,0.976549481,0.976549481,10,0.006937738,0.00063240736,0.0,0.0216147857,0.0,0.0,0.97081506894,11,1,0,2,0,0,2,0.9714474763000001,0.97081506894,0.99242985464,7,7,1.4328439362060992,0.82188431416,15,0,0.0
311,936,10009351,2.279296875,4.3642578125,3.82177734375,2.596058194,0.6792803348,10,0.98815154906,0.0,0.0,0.01184845094,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01184845094,0,0,1.8584006004511142,0.70886734938,2,0,0.0
312,939,10009381,-4.6474609375,-1.6845703125,1.0,-0.02402187623,-0.02402187623,10,0.00380583984,0.0,0.00189480538,0.02196805892,0.00190537678,0.97042591908,0.0,6,0,3,2,3,2,0,0.00190537678,0.97422610124,0.992393978,3,3,1.7386233098534525,0.71331191414,1,0,0.0
313,942,10009411,4.5830078125,-1.904296875,1.83935546875,1.479293847,0.8042457656,10,0.30122987948,0.0,0.0,0.58193467584,0.0,0.11683544468,0.0,12,0,0,2,0,2,0,0.0,0.11683544468,0.69877012052,1,1,3.1532676695711657,0.50671232612,13,0,0.0
314,945,10009441,-2.1015625,4.5185546875,1.70849609375,1.104142061,0.6462654873,10,0.44342983846,0.0,0.0,0.39031430216,0.0,0.16625585938,0.0,12,0,0,2,0,2,0,0.0,0.16625585938,0.55657016154,0,1,5.23552653227073,0.25602400922,4,0,0.0
315,948,10009471,-1.5087890625,-4.7705078125,1.0,0.9631458608,0.9631458608,10,0.00379028568,0.0,0.0031498215,0.02224874218,0.0006317337,0.0,0.97017941694,6,0,5,2,1,0,2,0.97081115064,0.97396097214,0.9924281591199999,7,7,2.1118033123272864,0.52149708064,7,0,0.0
316,951,10009501,4.3525390625,2.5087890625,3.9306640625,3.241803213,0.8247469541,10,0.98904695832,0.0,0.0,0.01095304168,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01095304168,0,0,2.62968285673366,0.5343356765,11,0,0.0
317,954,10009531,-4.9248046875,1.0947265625,1.0,-0.01206641352,-0.01206641352,10,0.00570511274,0.0019040135,0.0,0.01657524172,0.0,0.97581563204,0.0,9,3,0,2,0,2,0,0.0019040135,0.97581563204,0.99239087376,3,3,1.834504951100698,0.6734554815,1,0,0.0
318,957,10009561,2.9033203125,-4.150390625,1.0,0.9873424848,0.9873424848,10,0.00695059928,0.00063290278,0.0,0.03349629818,0.0,0.0,0.95892019976,11,1,0,2,0,0,2,0.95955310254,0.95892019976,0.99241649794,7,7,1.9983054201856836,0.62104230448,15,0,0.0
319,960,10009591,0.6650390625,5.0419921875,3.353515625,1.025923458,0.3059247585,10,0.47053738084,0.0,0.0,0.52946261916,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.52946261916,1,1,2.9903905926746366,0.40577323508,2,0,0.0
320,963,10009621,-3.912109375,-3.2822265625,1.0,0.07037299686,0.07037299686,10,0.0048738386,0.0,0.00189572216,0.0204750659,0.09878445056,0.87397092278,0.0,6,0,3,2,3,2,0,0.09878445056,0.9746510955,0.89444598868,3,3,2.209697688172854,0.6180782658,1,1,0.307
321,966,10009651,5.123046875,-0.2236328125,2.94970703125,2.490537932,0.8443339985,10,0.55827327568,0.0,0.0,0.43138767062,0.0,0.0103390537,0.0,12,0,0,2,0,2,0,0.0,0.0103390537,0.44172672432,0,1,3.0569336893073062,0.42087867476,13,0,0.0
322,969,10009681,-3.6416015625,3.640625,1.0,0.5124620856,0.5124620856,10,0.23371550456,0.07032395434,0.0,0.63833358998,0.0,0.05762695112,0.0,9,3,0,2,0,2,0,0.07032395434,0.05762695112,0.6959605411,1,1,2.4425005836136253,0.63022996382,5,0,0.0
323,972,10009711,0.2265625,-5.1650390625,1.0,0.9695330457,0.9695330457,10,0.00630913848,0.0,0.00062762794,0.02256960186,0.00063140034,0.0,0.96986223138,10,0,1,2,1,0,2,0.97049363172,0.9711212596600001,0.9924318332400001,7,7,2.106894928403977,0.52996442738,15,0,0.0
324,975,10009741,3.3359375,3.978515625,4.1572265625,3.252502482,0.7823731598,10,0.98847945268,0.0,0.0,0.01152054732,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01152054732,0,0,2.5757248180998085,0.53430891694,2,0,0.0
325,978,10009771,-5.16796875,-0.68359375,1.0,-0.02158865188,-0.02158865188,10,0.00443726148,0.0,0.00126289626,0.01643084542,0.00190323566,0.97596576118,0.0,7,0,2,2,3,2,0,0.00190323566,0.9791318931,0.9923966066,3,3,1.7890312814563412,0.69116666004,1,0,0.0
326,981,10009801,4.2900390625,-3.0,1.14501953125,1.068920034,0.9335386904,10,0.16514709292,0.0,0.0,0.76971181826,0.0,0.06514108882,0.0,12,0,0,2,0,2,0,0.0,0.06514108882,0.83485290708,1,1,2.131203311409708,0.66443887608,13,0,0.0
327,984,10009831,-1.1416015625,5.130859375,2.49462890625,1.615368507,0.6475385989,10,0.51708161386,0.0,0.0,0.2999620259,0.0,0.18295636024,0.0,12,0,0,2,0,2,0,0.0,0.18295636024,0.48291838614,0,1,4.542703687597162,0.2667552519,13,0,0.0
328,987,10009861,-2.634765625,-4.57421875,1.0,0.958353103,0.958353103,10,0.00379760252,0.0,0.0031528292,0.02151623416,0.0006327965,0.0,0.97090053762,6,0,5,2,1,0,2,0.97153333412,0.9746861633199999,0.99241677178,7,7,2.1036231202149924,0.52909724618,15,0,0.0
329,990,10009891,5.0537109375,1.599609375,3.82666015625,2.877035361,0.7518397881,10,0.98776110578,0.0,0.0,0.01223889422,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.01223889422,0,0,1.7480654893634924,0.74088749776,11,0,0.0
330,993,10009921,-4.8271484375,2.244140625,1.0,-0.0061396895,-0.0061396895,10,0.00571199066,0.0019056242,0.0,0.01662507632,0.0,0.97575730882,0.0,9,3,0,2,0,2,0,0.0019056242,0.97575730882,0.99238238514,3,3,1.841089590158674,0.6708573142,1,0,0.0
331,996,10009951,2.052734375,-4.935546875,1.0,0.9795800178,0.9795800178,10,0.00694181114,0.00063239722,0.0,0.02405208754,0.0,0.0,0.9683737041,11,1,0,2,0,0,2,0.96900610132,0.9683737041,0.99242579164,7,7,1.9888285333707294,0.61386218684,15,0,0.0
332,999,10009981,1.828125,5.046875,3.9375,1.838882214,0.467017705,10,0.71226408598,0.0,0.0,0.28773591402,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.28773591402,0,1,2.3635327550332708,0.60601586476,2,0,0.0
333,1002,10010011,-4.77734375,-2.4970703125,1.0,-0.0285840064,-0.0285840064,10,0.00380571436,0.0,0.00189180224,0.02055008052,0.00190542736,0.97184697552,0.0,6,0,3,2,3,2,0,0.00190542736,0.9756442051199999,0.99239705604,3,3,1.8111854142974657,0.68550283056,1,0,0.0
334,1005,10010041,5.2314453125,-1.3916015625,2.419921875,1.972762619,0.8152174824,10,0.49066427214,0.0,0.0,0.45164335268,0.0,0.05769237518,0.0,12,0,0,2,0,2,0,0.0,0.05769237518,0.50933572786,0,1,3.3189010065681446,0.43653653176,13,0,0.0
335,1008,10010071,-2.9296875,4.580078125,1.3251953125,0.8936605047,0.6743613535,10,0.36078516524,0.0,0.0,0.5201801723,0.0,0.11903466246,0.0,12,0,0,2,0,2,0,0.0,0.11903466246,0.63921483476,1,1,3.3499109026644143,0.4853401052,5,0,0.0
336,1011,10010101,-0.9375,-5.37890625,1.0,0.9626931934,0.9626931934,10,0.00441917482,0.0,0.00251714938,0.02130450736,0.00063181198,0.0,0.97112735646,7,0,4,2,1,0,2,0.97175916844,0.97427631782,0.99243186382,7,7,2.038008104219269,0.5827689795,15,0,0.0
337,1014,10010131,4.3427734375,3.34765625,4.34521484375,3.651709947,0.8403980189,10,0.97960593872,0.0,0.0,0.02039406128,0.0,0.0,0.0,12,0,0,4,0,0,0,0.0,0.0,0.02039406128,0,0,3.210876143413855,0.38547357746,11,0,0.0
338,1017,10010161,-5.486328125,0.466796875,1.0,-0.01769160599,-0.01769160599,10,0.00570089872,0.00126922368,0.0,0.0161927071,0.0006337418,0.9762034287,0.0,9,2,0,2,1,2,0,0.00190296548,0.9768371705,0.9923961358,3,3,1.8216949837087664,0.67825532616,1,0,0.0
339,1020,10010191,3.74609375,-4.068359375,1.0,0.9922263296,0.9922263296,10,0.00695694422,0.00063322468,0.0,0.03372014508,0.0,0.0,0.95868968602,11,1,0,2,0,0,2,0.9593229107000001,0.95868968602,0.9924098311,7,7,1.8564934440919119,0.67749849368,15,0,0.0
340,1023,10010221,-0.0146484375,5.5537109375,3.26953125,2.725406873,0.8335772515,10,0.72772233338,0.0,0.0,0.26372988498,0.0,0.00854778164,0.0,12,0,0,3,0,1,0,0.0,0.00854778164,0.27227766661999997,0,1,3.1516387269066093,0.39346710244,13,0,0.0
